departamento,Seccion,Familia,SubFamilia,marca,linea,Referencia,CodBarras,descripcion Completa,descripcion 40 caracteres,Usa Lote,Principio Activo,cod_prov,Proveedor
MEDICAMENTOS,CREMAS,,,ELMOR,,7591062010012,,MYCOFENTIN CREMA VAGINAL AL 2% X 40G ELMOR,MYCOFENTIN 2% CREMA VAG 40GR (ELMOR),T,FENTICONAZOL,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,CREMAS,,,ELMOR,,7591062010128,,MYCOFENTIN CREMA USO TOPICO AL 2% X 20G ELMOR,MYCOFENTIN 2% CREMA 20GR (ELMOR),T,FENTICONAZOL,13658305,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,TABLETAS,,,ELMOR,,7591062901310,,LAFARCAINA NARANJA 2MG/1.5MG X 16TAB ELMOR,"LAFARCAINA NARAN 2MG/1,5MG X16PAS(ELMOR)",T,CETILPIRIDINIO + LIDOCAÍNA,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,TABLETAS,,,ELMOR,,7591062901297,,LAFARCAINA MIEL-LIMON 2MG/1.5MG X 16TAB ELMOR,"LAFARCAINA M-LIM 2MG/1,5MG X16PAS(ELMOR)",T,CETILPIRIDINIO + LIDOCAÍNA,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,TABLETAS,,,ELMOR,,7591062901303,,LAFARCAINA TUTTI-FRUTTI 2MG/1.5MG X 16TAB ELMOR,"LAFARCAINA TUTTI 2MG/1,5MG X16PAS(ELMOR)",T,CETILPIRIDINIO + LIDOCAÍNA,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,JARABES,,,ELMOR,,7591062901365,,FLOMED SOL TOPICA SABOR MENTA 0.15%/0.25% X 180ML ELMOR,FLOMED 180ML (ELMOR),T,BENCIDAMINA + CETILPIRIDINO,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,JARABES,,,ELMOR,,7591062901129,,FLOMED ATOMIZADOR SOL TOPICA SABOR MENTA 0.15%/0.25% X 45ML  ELMORELMOR,FLOMED 45ML SOL TOPICA (ELMOR),T,BENCIDAMINA + CETILPIRIDINO,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,SUSPENSION,,,BIOTECH,,75919511,,TAMOA SUSP ORAL 250MG/5ML X 15ML BIOTECH,TAMOA SUSP ORAL 250MG/5ML (BIOTECH),T,PAMOATO DE PIRANTEL,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,GOTAS,,,BIOTECH,,7591243850598,,TYBY GOTAS 80MG/0.5MG X 30ML BIOTECH,TYBY GOTAS 80MG/0.5MG X 30ML BIOTECH,T,ACETAMINOFEN+MALEATO DE CLORFENIRAMINA,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,TABLETAS,,,BIOTECH,,7591243848731,,SURIDE 25MG X 30TAB BIOTECH,SURIDE 25MG X 30TAB BIOTECH,T,LEVOSULPIRIDA,192021,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,BIOTECH,,7591243804331,,BETAGEN  INY 12MG 3ML X 1 AMPOLLA BIOTECH,BETAGEN 12MG X 1 AMP. (BIOTECH),T,BETAMETASONA SODIO FOSFATO,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,TABLETAS,,,BIOTECH,,7591243801750,,AMIODARONA CLORHIDRATO 200MG X 10TAB BIOTECH,AMIODARONA HCL 200MG X 10 TAB(BIOTECH),T,AMIODARONA,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,CREMAS,,,BIOTECH,,7591243811643,,DERMAPIL CREMA AL 0.1% X 15G BIOTECH,DERMAPIL 0.1% CREMA 15GR (BIOTECH),T,MOMETASONA FUROATO ,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,BIOTECH,,7591243811483,,DECA LENTERMINA COMPLEX 2ML X 3 AMP BIOTECH,DECA LENTERMINA COMPLEX X 3 AMP(BIOTECH),T,COMPLEJO B,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,BIOTECH,,7591243803730,,BEPROSPEN 7 MG/ML /1ML INY (KIT 1 AMP + JER) BIOTECH,BEPROSPEN 7MG/ML 3ML SUSPX1AMP (BIOTECH),T,BETAMETASONA,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,TABLETAS,,,BIOTECH,,7591243842203,,PRALINA 75MG X 14TAB BIOTECH,PRALINA 75MG X 14TAB BIOTECH,T,PREGABALINA,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,SUSPENSION,,,BIOTECH,,7591243814347,,EKI CAL SUSP ORAL X 120ML BIOTECH,EKICAL SUSP 300MG 120ML (BIOTECH),T,CITRATO DE CALCIO + VITAMINA D,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,TABLETAS,,,BIOTECH,,7591243833805,,METFORMINA CLORHIDRATO 500MG X 30TAB BIOTECH,METFORMINA CLORHIDRA 500MGX30TAB BIOTECH,T,METFORMINA,,"BIOTECH LABORATORIOS, C.A"
MEDICAMENTOS,TABLETAS,,,ZUOZ PHARMA,,7591651001681,,GLIPTIN-M 50MG/500MG (SITAGLIPTINA - METFORMINA) X 30TAB ZUOZ,GLIPTIN-M 50MG/500MGX30TAB ZUOZ,T,SITAGLIPTINA-METFORMINA,,"ZUOZ PHARMA,S.A"
MEDICAMENTOS,TABLETAS,,,ZUOZ PHARMA,,7591651001476,,GLIPTIN-M 50MG/500MG (SITAGLIPTINA+METFORMINA) 10 TAB ZUOZ,GLIPTIN-M 50MG/500MG 10 TAB ZUOZ,T,SITAGLIPTINA-METFORMINA,,"ZUOZ PHARMA,S.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,ZUOZ PHARMA,,7591651001711,,DUVADILAN SOL INY I.M/I.V 10MG/2ML X 3AMP ZUOZ,DUVADILAN 10MG/2ML IM/IV X 3 AMP ZUOZ,T,ISOXSUPRINA,,"ZUOZ PHARMA,S.A"
MEDICAMENTOS,TABLETAS,,,ZUOZ,,7591651001469,,GLUCOFRED 80MG X 10 TABLETAS ZUOZ,GLUCOFRED TAB 80MG X 10 (ZUOZ),T,GLICLAZIDA,,"ZUOZ PHARMA,S.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519051964,,DICLOFENAC POTASICO 50MG X 10TAB CALOX,DICLOFENAC POT 50MG X 10 TAB (CALOX),T,DICLOFENAC POTASICO,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,SUSPENSION,,,CALOX,,7591519000610,,AMOXICILINA - AC. CLAVULANICO POLVO P/ SUSP PEDIAT 400MG/57MG/5ML X 70ML CALOX,AMOXI+CLAVU SUSP 400MG-57/5ML (CALOX),T,AMOXICILINA + ACIDO CLAVULANICO,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519051551,,ATORVASTATINA 20MG X 30TAB CALOX,ATORVASTATINA 20MG X 30TAB CALOX,T,ATORVASTATINA,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519009132,,BISOPROLOL FUMARATO 1.25MG X 30TAB CALOX,"BISOPROLOL 1,25MG X 30 TAB (CALOX)",T,BISOPROLOL FUMARATO,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519001334,,AMLODIPINA 5MG X 10 TABLETAS CALOX,AMLODIPINA 5MG X 10 TAB (CALOX),T,AMLODIPINA,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519001112,,ACIDO FOLICO 10MG X 30TAB CALOX,ACIDO FOLICO 10MG X 30 TAB (CALOX),T,ACIDO FOLICO,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519001105,,CALOXPIRINA 81MG X 100 TABLETAS CALOX,CALOXPIRINA 81 MG X 100TAB (CALOX),T,ACIDO ACETILSALICILICO,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,VARGAS,,7592349722949,,KETAZOL CHAMPU AL 2%  60ML VARGAS,KETAZOL 2 % CHAMPU 60ML  (VARGAS),T,KETOCONAZOL,L-0154,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519009149,,BISOPROLOL FUMARATO 2.5MG X 30TAB CALOX,"BISOPROLOL 2,5MG X30TAB (CALOX)",T,BISOPROLOL,21523,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,GENERICOS DE CALIDAD,,7592349001921,,IBUPROFENO - TIOCOLCHICOSIDO 600MG/4MG X 10TAB GENERICO DE CALIDAD,IBUPROF/TIOCOL 600/4MG X 10 TAB (G.C),T,IBUPROFENO + TIOCOLCHICOSIDO,215JF7E00V,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519001358,,AMLODIPINA 10MG X 10 TABLETAS CALOX,AMLODIPINA 10MG X10COMP (CALOX),T,AMLODIPINA,170MB6E10V,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519000627,,AMOXICILINA - ACIDO CLAVULANICO 875MG-125MG X 14TAB CALOX,AMOXI+CLAVU 875-125MG X 14TAB(CALOX),T,AMOXICILINA + ACIDO CLAVULANICO,22210,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519003048,,CLARITROMICINA 500MG X 10TAB CALOX,CLARITROMICINA 500MG X 10 TAB (CALOX),T,CLARITROMICINA,22216,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519051568,,ATORVASTATINA 40MG X 30TAB CALOX,ATORVASTATINA 40MG x 30COMP (CALOX),T,ATORVASTATINA,173M1BE06V,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,CALOX,,7591519009156,,BISOPROLOL FUMARATO 5MG X 30TAB CALOX,BISOPROLOL 5MG X 30 TAB (CALOX),T,BISOPROLOL,25132,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,GENERICO DE CALIDAD,,7592349832235,,CIPROFLOXACINA  500MG X 6TAB GENERICO DE CALIDAD,CIPROFLOXACINA 500MG X 6 COMP (G.C),T,CIPROFLOXACINA,25134,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,TABLETAS,,,GENERICO DE CALIDAD,,7592349001815,,IBUPROFENO 600MG X 10TAB GENERICO DE CALIDAD,IBUPROFENO 600MG X 10 COMP (G.C),T,IBUPROFENO,25150,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,GOTAS,,,LABORATORIO QUIM-FAR,,7592236002093,,LIBEFOR (COMPLEJO B) SOL GOTAS ORALES X 15ML QUIM-FAR,LIBEFOR SOLUCION GOTAS (QUIN-FAR),T,COMPLEJO B,26110,"LABORATORIO QUIM-FAR, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,RONAVA,,7592806114195,,DECOBEL 8MG/2ML X 1 AMPOLLA  I.M/I.V RONAVA,DECOBEL 8MG/2MLX1 AMP  I.M/I.V RONAVA,T,DEXAMETASONA,10301076,COMPANIA ANONIMA PRODUCTOS RONAVA
MEDICAMENTOS,TABLETAS,,,COASPHARMA,,7703712035997,,ENALAPRIL 20MG X 20 TABLETAS COASPHARMA,ENALAPRIL 20MG X 20 TABLETAS COASPHARMA,T,ENALAPRIL,10301001,"QUALITYMED, C.A."
MEDICAMENTOS,TABLETAS,,,FAES FARMA,,7707274722715,,CIPROFLOXACINA (PROCATEC) 500MG X 10TAB FAES FARMA,CIPROFLOXACINA 500MGX10TAB FAES FARMA,T,CIPROFLOXACINA,10311046,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,TR CAPS,,7703546020558,,VITAMINA A 50.000 I.U X 10TAB TR CAPS,VITAMINA A 50.000 UI X 10 CAP(TR CAPS),T,VITAMINA A,10320072,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,CREMAS,,,FARMIONNI,,7707184161420,,CLOTRIMAZOL CREMA VAGINAL 1% X 40G FARMIONNI,CLOTRIMAZOL CREMA VAG 1%X40G FARMIONNI,T,CLOTRIMAZOL,CH320044,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,CREMAS,,,COASPHARMA,,7703712032538,,CLOTRIMAZOL CREMA TOPICA AL 1% X 40G COASPHARMA,CLOTRIMAZOL CREMA TOP 1% X40G COASPHARMA,T,CLOTRIMAZOL,10310065,"QUALITYMED, C.A."
MEDICAMENTOS,SUSPENSION,,,AG MEDICAMENTOS,,7706569001160,,CEFALEXINA SUSP ORAL 250MG/5ML X 60ML A/GENERICS,CEFALEXINA 250MG/5ML X60ML A/GENERICS,T,CEFALEXINA,10301009,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,COLMED INTERNATIONAL,,7703153039745,,AMOXICILINA 500MG (CAJA X 5 BLISTER) X 10TAB COLMED,AMOXICILINA 500MGX10TAB COLMED,T,AMOXICILINA,10301049,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,LAPROFF,,7703038866114,,GLIBENCLAMIDA 5MG MULTIPACK X 10 BLISTER LAPROFF,GLIBENCLAMIDA 5MG MULTIPACKX10BLST LAPRO,T,GLIBENCLAMIDA,10310095,"CASA DE REPRESENTACIONES NAUTICA, C.A"
MEDICAMENTOS,TABLETAS,,,LAPROFF,,7703038045366,,LOSARTAN POTASICO 50MG (1 BLISTER) X 10TAB LAPROFF,LOSARTAN POTASICO 50MGX10TAB LAPROFF,T,LOSARTAN POTASICO,10320039,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,LAPROFF,,7703038050384,,METOCARBAMOL 750MG X 10TAB LAPROFF,METOCARBAMOL 750MG X 10 TAB LAPROFF,T,METOCARBAMOL,10301051,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,JARABES,,,LAPROFF,,7703038065616,,SALBUTAMOL JARABE X 120ML LAPROFF,SALBUTAMOL JABE 120ML (LAPROFF),T,SALBUTAMOL,10310073,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,JARABES,,,GENFAR,,7702605102136,,PAMOATO DE PIRANTEL 250MG/5ML X 15ML GENFAR,PAMOATO D/PIRANTEL 250MG SUSP 15ML GENFA,T,PAMOATO DE PIRANTEL,10301080,"CASA DE REPRESENTACIONES FARMACEUTICAS, C.A"
MEDICAMENTOS,TABLETAS,,,LAPROFF,,7703038050377,,METFORMINA 850MG X 10TAB LAPROFF,METFORMINA 850MG X 10TAB LAPROFF,T,METFORMINA,10310114,"CASA DE REPRESENTACION ROIPHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,LAPROFF,,7703038050155,,CETIRIZINA 10MG MULTIPACK (40 BLISTER X 10 TAB) 400 TABLETAS LAPROFF,CETIRIZINA 10MG MULTIPACK 400TAB LAPROFF,T,CETIRIZINA,10320016,"CASA DE REPRESENTACIONES NAUTICA, C.A"
MEDICAMENTOS,TABLETAS,,,COASPHARMA,,7703712033641,,PAMOATO DE PIRANTEL 250MG (1 BLISTER) X 10TAB COASPHARMA,PAMOATO DE/PIRA 250MGX10TAB COASPHARMA,T,PAMOATO DE PIRANTEL,10320057,"QUALITYMED, C.A."
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601201052,,ALSART 160MG X 30TAB SIEGFRIED,ALSART 160MG X30 CAP (SIEGFRIED),T,VALSARTAN,10310092,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601201038,,ALSART 80MG X 30TAB SIEGFRIED,ALSART 80MG X 30 CAP (SIEGFRIED),T,VALSARTAN,10310053,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601101116,,MUPROBAN UNGUENTO AL 2% X 30G SIEGFRIED,MUPROBAN 2% UNGÜENTO 30GR (SIEGFRIED),T,MUPIROCIN,10320059,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601000280,,DESLORATADINA 5MG X 10TAB MEYER,DESLORATADINA 5MG X 10TAB MEYER,T,DESLORATADINA,10320071,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7592601000099,,DESLORATADINA SOL ORAL PED 2.5MG/5ML X 60ML MEYER,DESLORATADINA 2.5/ML SOL.OR 60ML (MEYER),T,DESLORATADINA,10320038,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601301646,,SIGTIPHIN 200MG X 20TAB SIEGFRIED,SIGTIPHIN 200MG X 20TAB SIEGFRIED,T,FLAVOXATO,10320069,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601000044,,APLACAL DISPENSADOR SABOR MENTA 750MG X 30BLISTER X 4TAB  SIEGFRIED,APLACAL 750MGX30BLISTERX4TAB SIEGFRIED,T,CARBONATO DE CALCIO,801751,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601000037,,APLACAL DISPENSADOR SABOR MANDARINA 750MG X 30BLISTER X 4TAB  SIEGFRIED,APLACAL 750MGX30BLISTERX4TAB SIEGFRIED,T,CARBONATO DE CALCIO,805377,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601301561,,BENZODIAZOL SABOR LIMON X 16 TAB SIEGFRIED,"BENZODIAZOL LIM0,25/5MGX16PAS(SIEGFRIED)",T,DECUALINIO-LIDOCAINA,802093,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601301813,,PERTEN SPRAY USO TOPICO AL 1% X 30ML SIEGFRIED,PERTEN 1% SOLUCION ATOMIZ 30ML SIEGFRIED,T,TERBINAFINA,803168,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601000389,,BUTAL 16MG X 20 TABLETAS SIEGFRIED,BUTAL 16MG 20TAB (SIEGFRIED),T,BETAHISTINA,803601,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601303480,,BENZODIAZOL DISPENSADOR SABOR TUTTI FRUTTI 40 TIRAS X 4 TAB SIEGFRIED,BENZODIAZOL 40 TIRX4 TAB SIEGFRIED,T,DECUALINIO-LIDOCAINA,803731,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7592601301585,,BROLAT SOL ORAL 5MG/30MG X 60ML SIEGFRIED,BROLAT 5MG/30MG SOLUCION 60ML(SIEGFRIED),T,AMBROXOL + LORATADINA,804400,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7592601301523,,LECART JARABE 1G/10ML X 60ML SIEGFRIED,LECART 1GR SOL ORAL 60ML (SIEGFRIED),T,L-CARNITINA,804141,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601300014,,ACIDO FOLICO 5MG X 20TAB MEYER,ACIDO FOLICO 5MG X 20 TAB (MEYER),T,ACIDO FOLICO,804165,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601100461,,IMAZOL SOLUCION AL 1% X 20ML SIEGFRIED,IMAZOL 1% SOLUCION 20ML (SIEGFRIED),T,CLOTRIMAZOL,804288,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601301615,,MICONAX CREMA VAGINAL 15%-4% X 40G SIEGFRIED,MICONAX 15/4G 40GR CREMA VAG (SIEGFRIED),T,METRONIDAZOL+MICONAZOL,804400,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601201182,,IBUTAN 400MG X 20 TAB SIEGFRIED,IBUTAN 400MG X 20 TAB SIEGFRIED,T,IBUPROFENO,805339,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601303558,,CAMPAL CREMA 1% X 50GR SIEGFRIED,CAMPAL CREMA 50GRS TOPICO SIEGFRIED,T,DICLOFENAC SODICO,805377,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601201175,,KAPET 75MG X 30TAB SIEGFRIED,KAPET 75MG X 30 TABLETAS (SIEGFRIED),T,CLOPIDOGREL,805421,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601200482,,CYPRAL 750MG X 6TAB SIEGFRIED,CYPRAL 750MG X 6 TAB (SIEGFREID),T,CIPROFLOXACINA,856720,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601200239,,LIPONTAL 900MG X 10 TABLETAS SIEGFRIED,LIPONTAL 900MG X 10 TAB (SIEGFRIED),T,GEMFIBROZILO,807166,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,CREMAS,,,SIEGFRIED,,7592601301820,,PERTEN GEL AL 1% X 20G SIEGFRIED,PERTEN GEL 20 GR (SIEGFRIED),T,TERBINAFINA,806596,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7592601000136,,LIBERDUX SOL ORAL PED 2.5MG/5ML X 60ML SIEGFRIED,"LIBERDUX 2,5MG/5ML 60MLSOL OR(SIEGFRIED)",T,DESLORATADINA,807371,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7592601000143,,DESLORATADINA JARABE 2.5MG/5ML X 60ML SIEGFRIED,DESLORATADINA 2.5/ML JBE 60ML (MEYER),T,DESLORATADINA,807586,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601303602,,BICOL 80MG/125MG X 14TAB SIEGFRIED,BICOL 80MG/125MG X 14TAB SIEGFRIED,T,VALSARTAN+HIDROCLOROTIAZIDA,807821,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601303787,,GAPENT 20MG X 30TAB SIEGFRIED,GAPENT 20MG X 30COMP (SIEGFRIED),T,ESCITALOPRAM,804400,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7707355058306,,ESTATLEN 40MG X 30TAB SIEGFRIED,ESTATLEN 40MG X 30TAB SIEGFRIED,T,ATORVASTATINA,856706,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7707355053844,,ESTATLEN 80MG X 10TAB SIEGFRIED,ESTATLEN 80MG X 10 TAB (SIEGFRIED),T,ATORVASTATINA,811484,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601303626,,BICOL 160MG/125MG X 14TAB SIEGFRIED,BICOL 160MG/125MG X 14TAB SIEGFRIED,T,VALSARTAN+HIDROCLOROTIAZIDA,811644,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7707355057255,,OSTEOCAL 600MG X 30TAB SIEGFRIED,OSTEOCAL 600MG X 30TAB SIEGFRIED,T,CARBONATO DE CALCIO,811729,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,TABLETAS,,,SIEGFRIED,,7592601303756,,GAPENT 10MG X 30TAB SIEGFRIED,GAPENT 10MG X 30COMP (SIEGFRIED),T,ESCITALOPRAM,812399,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7707355056852,,NOXPIRIN NOCHE GRANULADO PANELA-LIMON 10G X 12 SOBRES SIEGFRIED,NOXPIRIN NOCHE SOBRE 10GX12 SIEGFRIED,T,ACETAMINOFEN+FENILEFRINA+CLORFENAMINA,813341,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,SIEGFRIED,,7707355056845,,NOXPIRIN DIA GRANULADO MANDARINA 15GR X 12 SOBRES SIEGFRIED,NOXPIRIN DIA GRANULADO 15GRX12 SIEGFRIED,T,ACETAMINOFEN+FENILEFRINA+CLORFENAMINA,815758,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,VINCENTI,,7592782000536,,FUGOLIN SOLUCION SPRAY 30ML VINCENTI,FUGOLIN SOLUCION SPRAY 30ML VINCENTI,T,CLOTRIMAZOL,826709,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,SUSPENSION,,,VINCENTI,,8906045946223,,CLAVULAM SUSP PED 400MG/57MG X 70ML VINCENTI,CLAVULAM SUSP PED 400/57MGX70ML VINCENTI,T,AMOXICILINA + ACIDO CLAVULANICO,826778,"REPRESENTACIONES VINCENTI,S.A"
MEDICAMENTOS,TABLETAS,,,VINCENTI,,7592782000116,,DIARONA 200MG X 10TAB VINCENTI,DIARONA 200MG X 10 TAB (VINCENTI),T,AMIODARONA,826778,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,CREMAS,,,VINCENTI,,8904187885998,,ESTROGENOS CONJUGADOS 0625MG CREMA VAGINAL X 47G VINCENTI,ESTROGENOS CONJUGADOS 0625MG VAGINALX47G,T,ESTROGENOS CONJUGADOS,828994,"VINCENTI INTERNACIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,VINCENTI,,8904187888036,,MONTELUKAST PED 4MG X 10TAB VINCENTI,MONTELUKAST PED 4MG X 10TAB VINCENTI,T,MONTELUKAST,829021,"VINCENTI INTERNACIONAL, C.A"
MEDICAMENTOS,OVULOS,,,VINCENTI,,8904187887824,,ESTRIOL (OVULOS) 05MG X 10UND VINCENTI,ESTRIOL (OVULOS) 05MG X 10UND VINCENTI,T,ESTRIOL,851107,"VINCENTI INTERNACIONAL, C.A"
MEDICAMENTOS,TABLETAS,,,VINCENTI,,7598431000179,,VINSULON 04MG X 30TAB VINCENTI,VINSULON 04MG X 30TAB VINCENTI,T,TAMSULOSINA,830089,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,TABLETAS,,,VINCENTI,,7592782001151,,METVIN 500MG X 20TAB VINCENTI,METVIN 500MG X 20TAB VINCENTI,T,METRONIDAZOL,831994,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,TABLETAS,,,VINCENTI,,7598431000162,,NEXOVIN 40MG X 30TAB VINCENTI,NEXOVIN 40MG X 30CAP (VINCENTI),T,ESOMEPRAZOL,834131,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,TABLETAS,,,VINCENTI,,7598431000155,,NEXOVIN 20MG X 30TAB VINCENTI,NEXOVIN 20MG X 30CAP (VINCENTI),T,ESOMEPRAZOL,839754,"LABORATORIOS VINCENTI, C.A."
MEDICAMENTOS,TABLETAS,,,INMENOL,,7468191032539,,MELOXICAM 15MG X 10TAB INMENOL,MELOXICAM 15MG X 10TAB INMENOL,T,MELOXICAM,842204,"DROGUERIA DROTACA, C.A                                                                              "
MEDICAMENTOS,JARABES,,,BIOQUIMICA,,7594000851678,,L-CARNITINA SOL ORAL 1G/10ML X 120ML BIOQUIMICA,L-CARNITINA SOL 1G/10MLX120ML BIOQUIMICA,T,L-CARNITINA,805377,"BIOQUIMICA INTERNACIONAL, C.A"
